Year,Month,Day,T,TM,Tm,H,PP,VV,V,VM,RA,TS,FG,pm10,no2,so2,co,AQI
2017,9,21,22.8,28.5,19.3,80,0,6.3,10,14.8,1,1,1,65,18,3,12,65
2017,9,22,22.8,28.5,19.3,80,0,6.3,10,14.8,1,1,1,58,21,3,10,58
2017,9,23,22.8,28.5,19.3,80,0,6.3,10,14.8,1,1,1,67,28,3,11,67
2017,9,24,22.8,28.5,19.3,80,0,6.3,10,14.8,1,1,1,78,21,3,10,78
2017,9,25,22.8,29,19.4,81,54.36,6.3,3.3,5.4,1,1,1,43,17,2,10,43
2017,9,26,23.8,27.2,20.6,78,9.14,6.9,3.9,9.4,1,1,1,56,25,3,10,56
2017,9,27,21.9,28.1,20,91,55.88,5.5,4.1,7.6,1,1,1,45,24,3,12,45
2017,9,28,21.9,28.1,20,91,55.88,5.5,4.1,7.6,1,1,1,66,24,3,11,66
2017,9,29,21.9,28.1,20,91,55.88,5.5,4.1,7.6,1,1,1,54,20,3,11,54
2017,9,30,21.9,28.1,20,91,55.88,5.5,4.1,7.6,1,1,1,53,24,3,9,53
2017,10,1,23.1,27.4,20.7,85,0.51,6.3,4.3,7.6,1,1,1,52,21,2,12,52
2017,10,2,23.3,28.4,19.4,82,45.97,6.3,3.1,5.4,1,1,1,44,20,3,11,44
2017,10,3,24.9,28,20.6,74,0,6.9,4.3,7.6,1,1,1,56,17,3,9,56
2017,10,4,24.9,28,20.6,74,0,6.9,4.3,7.6,1,1,1,53,31,3,12,53
2017,10,5,24.9,28,20.6,74,0,6.9,4.3,7.6,1,1,1,40,25,3,12,40
2017,10,6,24.9,28,20.6,74,0,6.9,4.3,7.6,1,1,1,50,23,3,12,50
2017,10,7,23.7,29,21.2,84,14.48,5.5,1.1,5.4,1,1,1,58,19,2,12,58
2017,10,8,24.6,28.8,21.3,80,48.01,6.9,3,7.6,1,1,1,57,17,3,9,57
2017,10,9,24.8,29,21.5,80,2.03,6.6,3.1,37,1,1,1,60,19,2,11,60
2017,10,10,24.8,29,21.5,80,2.03,6.6,3.1,37,1,1,1,56,24,3,12,56
2017,10,11,24.8,29,21.5,80,2.03,6.6,3.1,37,1,1,1,52,23,3,11,52
2017,10,12,24.8,29,21.5,80,2.03,6.6,3.1,37,1,1,1,45,23,2,11,45
2017,10,13,22.9,27.5,20.5,87,68.07,5.3,2.4,5.4,1,1,1,43,19,3,11,43
2017,10,14,22.1,27.6,19.8,93,34.04,3.7,1.9,9.4,1,1,1,38,25,3,11,38
2017,10,15,22.3,25.6,19.6,85,40.39,5.3,6.5,7.6,1,1,1,41,19,2,10,41
2017,10,16,22.3,25.6,19.6,85,40.39,5.3,6.5,7.6,1,1,1,57,25,3,11,57
2017,10,17,22.3,25.6,19.6,85,40.39,5.3,6.5,7.6,1,1,1,74,36,3,14,74
2017,10,18,22.3,25.6,19.6,85,40.39,5.3,6.5,7.6,1,1,1,119,20,3,12,119
2017,10,19,23.7,29,20.1,67,0,6,1.3,3.5,1,1,1,124,29,3,15,124
2017,10,20,24.4,29.8,20.4,67,0,6.3,3.1,7.6,1,1,1,159,21,4,21,159
2017,10,21,24.8,30.6,20.4,66,0,6.3,3.1,7.6,1,1,1,110,18,4,20,110
2017,10,22,24.8,30.6,20.4,66,0,6.3,3.1,7.6,1,1,1,79,23,4,22,79
2017,10,23,24.8,30.6,20.4,66,0,6.3,3.1,7.6,1,1,1,88,48,4,21,88
2017,10,24,24.8,30.6,20.4,66,0,6.3,3.1,7.6,1,1,1,113,36,3,20,113
2017,10,25,25.2,31.3,20.8,64,0,6.3,2.4,5.4,1,1,1,91,32,3,20,91
2017,10,26,23.7,29.6,21,68,0,7.7,2.4,5.4,1,1,1,66,29,2,19,66
2017,10,27,23.9,28.8,20.2,68,0,6.9,2,5.4,1,1,1,67,33,2,21,67
2017,10,28,23.9,28.8,20.2,68,0,6.9,2,5.4,1,1,1,64,32,2,17,64
2017,10,29,23.9,28.8,20.2,68,0,6.9,2,5.4,1,1,1,73,28,2,16,73
2017,10,30,23.9,28.8,20.2,68,0,6.9,2,5.4,1,1,1,62,34,2,10,62
2017,10,31,22.2,26.7,19.4,71,0,6.9,5.6,7.6,1,1,1,67,25,2,8,67
2017,11,1,21.7,25,19.9,78,0,6.9,5,7.6,1,1,1,64,33,2,7,64
2017,11,2,22.9,26.6,18.8,66,0.25,6.9,3.7,7.6,1,1,1,74,29,2,8,74
2017,11,3,23.2,27.8,19.3,66,0,6.9,3.1,7.6,1,1,1,75,36,2,9,75
2017,11,4,23.2,27.8,19.3,66,0,6.9,3.1,7.6,1,1,1,65,31,2,8,65
2017,11,5,23.2,27.8,19.3,66,0,6.9,3.1,7.6,1,1,1,41,44,2,9,44
2017,11,6,23.2,27.8,19.3,66,0,6.9,3.1,7.6,1,1,1,51,40,2,11,51
2017,11,7,21.5,25.6,19.2,87,1.52,6.9,3,5.4,1,1,1,58,55,2,19,58
2017,11,8,22,26,18.3,80,13.46,6.9,2.2,7.6,1,1,1,71,45,2,19,71
2017,11,9,22.5,27.2,18.6,64,0,6.3,3.9,5.4,1,1,1,68,59,2,16,68
2017,11,10,22.5,27.2,18.6,64,0,6.3,3.9,5.4,1,1,1,79,38,3,12,79
2017,11,11,22.5,27.2,18.6,64,0,6.3,3.9,5.4,1,1,1,68,36,3,11,68
2017,11,12,22.5,27.2,18.6,64,0,6.3,3.9,5.4,1,1,1,67,38,3,10,67
2017,11,13,23.6,28.2,19.3,65,0,6.3,4.1,7.6,1,1,1,61,30,3,11,61
2017,11,14,23.5,29.1,19.4,74,0,6.9,0.9,5.4,1,1,1,63,23,3,11,63
2017,11,15,24.4,28.7,21,74,0,6.3,2,7.6,1,1,1,59,34,3,12,59
2017,11,16,24.4,28.7,21,74,0,6.3,2,7.6,1,1,1,68,30,3,12,68
2017,11,17,24.4,28.7,21,74,0,6.3,2,7.6,1,1,1,67,52,3,14,67
2017,11,18,24.4,28.7,21,74,0,6.3,2,7.6,1,1,1,81,38,3,12,81
2017,11,19,24.1,30,20.5,71,0,6.3,2.8,5.4,1,1,1,63,40,3,12,63
2017,11,20,24.2,29,20.7,70,0,6.3,3.5,5.4,1,1,1,63,37,3,13,63
2017,11,21,23.8,29.6,20.2,70,0,6.3,3.9,5.4,1,1,1,49,39,3,12,49
2017,11,22,23.8,29.6,20.2,70,0,6.3,3.9,5.4,1,1,1,49,42,3,13,49
2017,11,23,23.8,29.6,20.2,70,0,6.3,3.9,5.4,1,1,1,60,41,3,12,60
2017,11,24,23.8,29.6,20.2,70,0,6.3,3.9,5.4,1,1,1,70,48,3,12,70
2017,11,25,22.7,30,18.6,65,0,5.8,5,7.6,1,1,1,74,51,3,12,74
2017,11,26,22.2,28,17.4,76,0,6,4.1,5.4,1,1,1,68,48,3,11,68
2017,11,27,22.4,26.8,19.2,78,0,6,5,11.1,1,1,1,59,45,3,12,59
2017,11,28,22.4,26.8,19.2,78,0,6,5,11.1,1,1,1,64,39,3,9,64
2017,11,29,22.4,26.8,19.2,78,0,6,5,11.1,1,1,1,64,25,3,11,64
2017,11,30,22.4,26.8,19.2,78,0,6,5,11.1,1,1,1,44,37,2,11,44
2017,12,1,19.8,24.7,19,95,10.67,4,7,9.4,1,1,1,27,47,3,10,47
2017,12,2,19.8,21.6,18.2,88,8.89,4.8,7,9.4,1,1,1,77,36,3,10,77
2017,12,3,20.8,23.6,18.3,82,0,6.9,4.6,9.4,1,1,1,66,42,3,12,66
2017,12,4,20.8,23.6,18.3,82,0,6.9,4.6,9.4,1,1,1,77,25,3,11,77
2017,12,5,20.8,23.6,18.3,82,0,6.9,4.6,9.4,1,1,1,62,32,3,12,62
2017,12,6,20.8,23.6,18.3,82,0,6.9,4.6,9.4,1,1,1,77,38,3,11,77
2017,12,7,22.8,29.2,18.5,63,0,6.3,3.1,7.6,1,1,1,73,55,3,10,73
2017,12,8,22.6,29.7,15.9,47,0,6.3,0.7,5.4,1,1,1,84,58,3,11,84
2017,12,13,22.7,28.1,19.6,72,0,4.2,1.1,5.4,1,1,1,105,38,2,12,105
2017,12,14,22.6,28.5,18.4,63,0,6,4.6,9.4,1,1,1,72,79,1,11,79
2017,12,15,22.2,29.3,17.1,66,0,6,5.7,7.6,1,1,1,58,46,1,12,58
2017,12,16,22.2,29.3,17.1,66,0,6,5.7,7.6,1,1,1,74,36,2,11,74
2017,12,17,22.2,29.3,17.1,66,0,6,5.7,7.6,1,1,1,69,51,2,10,69
2017,12,18,22.2,29.3,17.1,66,0,6,5.7,7.6,1,1,1,74,36,2,11,74
2017,12,19,21,26,15.3,63,0,6.3,6.7,9.4,1,1,1,68,37,6,12,68
2017,12,20,22.1,28,17.2,58,0,6.3,3.1,5.4,1,1,1,68,26,4,11,68
2017,12,21,22,28.8,16,56,0,6.3,4.3,7.6,1,1,1,61,33,2,10,61
2017,12,22,22,28.8,16,56,0,6.3,4.3,7.6,1,1,1,60,37,2,10,60
2017,12,23,22,28.8,16,56,0,6.3,4.3,7.6,1,1,1,65,37,2,10,65
2017,12,25,20.4,28.5,16.6,72,0,6,0.9,3.5,1,1,1,65,30,2,10,65
2017,12,26,21.6,28,16.2,57,0,6.3,4.8,7.6,1,1,1,64,21,2,11,64
2017,12,27,20.6,29.2,15.5,57,0,5.8,4.6,5.4,1,1,1,77,18,1,11,77
2017,12,28,20.6,29.2,15.5,57,0,5.8,4.6,5.4,1,1,1,74,22,2,11,74
2017,12,29,20.6,29.2,15.5,57,0,5.8,4.6,5.4,1,1,1,70,19,2,10,70
2017,12,30,20.6,29.2,15.5,57,0,5.8,4.6,5.4,1,1,1,67,26,2,10,67
2018,1,1,22.2,28.4,16.6,53,0,7.7,0.9,5.4,0,0,0,71,14,1,8,71
2018,1,3,22.2,29,18.4,62,0,6,3.9,5.4,0,0,0,62,20,2,8,62
2018,1,4,22.2,29,18.4,62,0,6,3.9,5.4,0,0,0,70,22,2,9,70
2018,1,5,22.2,29,18.4,62,0,6,3.9,5.4,0,0,0,77,20,2,8,77
2018,1,6,22.2,29,18.4,62,0,6,3.9,5.4,0,0,0,72,20,2,8,72
2018,1,7,20.4,27.2,15.2,52,0,6.3,4.1,7.6,0,0,0,78,19,2,9,78
2018,1,8,20.1,27.2,14.8,50,0,6.9,6.5,7.6,0,0,0,69,17,2,9,69
2018,1,9,21.2,26.6,15.5,59,0,6.3,6.7,9.4,0,0,0,69,15,2,8,69
2018,1,10,21.2,26.6,15.5,59,0,6.3,6.7,9.4,0,0,0,64,29,2,9,64
2018,1,11,21.2,26.6,15.5,59,0,6.3,6.7,9.4,0,0,0,61,21,2,9,61
2018,1,12,21.2,26.6,15.5,59,0,6.3,6.7,9.4,0,0,0,71,24,2,8,71
2018,1,13,23.4,30.6,17.6,48,0,6.3,4.1,5.4,0,0,0,95,21,2,8,95
2018,1,14,23.3,31,16.3,42,0,5.8,2.8,11.1,0,0,0,106,17,2,8,106
2018,1,15,22.4,30.7,16.3,49,0,6.3,3.3,7.6,0,0,0,98,17,2,8,98
2018,1,16,22.4,30.7,16.3,49,0,6.3,3.3,7.6,0,0,0,89,17,2,9,89
2018,1,17,22.4,30.7,16.3,49,0,6.3,3.3,7.6,0,0,0,103,20,4,11,103
2018,1,18,22.4,30.7,16.3,49,0,6.3,3.3,7.6,0,0,0,100,18,3,18,100
2018,1,19,20.7,28.7,14.3,48,0,6.9,7.2,9.4,0,0,0,90,21,4,17,90
2018,1,20,20.4,28,14.2,45,0,6.3,4.6,7.6,0,0,0,110,18,4,17,110
2018,1,21,20.9,28.5,14.3,46,0,6.3,4.1,7.6,0,0,0,98,17,4,17,98
2018,1,22,20.9,28.5,14.3,46,0,6.3,4.1,7.6,0,0,0,110,14,4,18,110
2018,1,23,20.9,28.5,14.3,46,0,6.3,4.1,7.6,0,0,0,117,16,4,17,117
2018,1,24,20.9,28.5,14.3,46,0,6.3,4.1,7.6,0,0,0,113,16,3,13,113
2018,1,25,22.7,29.1,17.1,48,0,6.3,2,5.4,0,0,0,109,19,2,6,109
2018,1,26,21.9,29.8,16.2,44,0,6.3,2.6,7.6,0,0,0,109,16,2,8,109
2018,1,27,21.3,29,16,53,0,6.9,4.4,11.1,0,0,0,125,21,2,10,125
2018,1,28,21.3,29,16,53,0,6.9,4.4,11.1,0,0,0,111,25,1,12,111
2018,1,29,21.3,29,16,53,0,6.9,4.4,11.1,0,0,0,106,16,2,10,106
2018,1,30,21.3,29,16,53,0,6.9,4.4,11.1,0,0,0,104,16,2,11,104
2018,1,31,21.4,29.2,15,42,0,6.9,5.2,9.4,0,0,0,105,20,2,11,105
2018,2,1,21.9,29.6,13.2,26,0,6.9,3.1,7.6,0,0,0,98,17,2,12,98
2018,2,2,22.6,30.4,15.9,30,0,8.5,5.4,9.4,0,0,0,98,17,2,12,98
2018,2,3,21.7,30.1,15.8,32,0,6.9,6.3,11.1,0,0,0,100,16,2,12,100
2018,2,4,21.7,30.1,15.8,32,0,6.9,6.3,11.1,0,0,0,94,17,2,11,94
2018,2,5,21.7,30.1,15.8,32,0,6.9,6.3,11.1,0,0,0,94,14,2,10,94
2018,2,6,21.7,30.1,15.8,32,0,6.9,6.3,11.1,0,0,0,115,10,2,11,115
2018,2,7,23.3,32.3,20.2,67,0.51,6.3,3,5.4,1,0,0,89,16,2,12,89
2018,2,8,23.3,30,19.2,54,0,6.9,2.4,5.4,1,0,0,83,13,1,11,83
2018,2,9,24.4,30.2,19.7,61,0,6.9,1.5,5.4,1,1,0,100,15,2,11,100
2018,2,10,24.4,30.2,19.7,61,0,6.9,1.5,5.4,1,1,0,84,12,1,11,84
2018,2,11,24.4,30.2,19.7,61,0,6.9,1.5,5.4,1,1,0,96,12,2,13,96
2018,2,12,24.4,30.2,19.7,61,0,6.9,1.5,5.4,1,1,0,90,11,2,12,90
2018,2,13,23.5,30.2,18.5,49,0,6.3,5,11.1,1,1,0,93,11,2,11,93
2018,2,14,23.3,29.9,17.9,58,0,6.9,5.6,7.6,1,1,0,94,13,2,11,94
2018,2,15,23.4,30.7,17.4,60,0,6.3,5.7,7.6,1,1,0,89,15,2,11,89
2018,2,16,23.4,30.7,17.4,60,0,6.3,5.7,7.6,1,1,0,83,17,2,12,83
2018,2,17,23.4,30.7,17.4,60,0,6.3,5.7,7.6,1,1,0,101,15,2,11,101
2018,2,18,23.4,30.7,17.4,60,0,6.3,5.7,7.6,1,1,0,107,15,2,12,107
2018,2,19,24.3,32.1,16.8,34,0,6.3,5,9.4,1,1,0,96,17,2,12,96
2018,2,20,22.8,32.2,17.4,39,0,6.9,7.4,18.3,1,1,0,95,17,1,12,95
2018,2,21,24.2,31.5,17.5,31,0,6.9,5.4,11.1,1,1,0,102,17,2,10,102
2018,2,22,24.2,31.5,17.5,31,0,6.9,5.4,11.1,1,1,0,104,19,2,10,104
2018,2,23,24.2,31.5,17.5,31,0,6.9,5.4,11.1,1,1,0,92,14,3,11,92
2018,2,24,24.2,31.5,17.5,31,0,6.9,5.4,11.1,1,1,0,80,14,3,11,80
2018,2,25,24.7,31.2,17.3,34,0,7.4,6.9,11.1,1,1,0,75,16,3,12,75
2018,2,26,25,32,17.8,34,0,6.9,3.9,5.4,1,1,0,72,17,2,10,72
2018,2,27,25.2,32.7,18.2,28,0,6.9,5.9,11.1,1,1,0,85,16,2,11,85
2018,2,28,25.2,32.7,18.2,28,0,6.9,5.9,11.1,1,1,0,130,16,2,11,130
2018,3,1,25.2,33.2,18.2,26,0,6.9,5.2,7.6,1,1,0,101,19,1,12,101
2018,3,2,25.5,32.5,18.3,25,0,6.9,4.8,7.6,1,1,0,120,58,3,11,120
2018,3,3,25.7,33.2,17.5,21,0,6.9,2.4,5.4,1,1,0,90,73,1,9,90
2018,3,4,25.7,33.2,17.5,21,0,6.9,2.4,5.4,1,1,0,112,88,2,13,112
2018,3,5,25.7,33.2,17.5,21,0,6.9,2.4,5.4,1,1,0,96,52,3,10,96
2018,3,6,25.7,33.2,17.5,21,0,6.9,2.4,5.4,1,1,0,100,25,2,10,100
2018,3,7,25.5,34.6,16.5,29,0,7.7,7,11.1,1,1,0,102,20,2,8,102
2018,3,8,25.4,33.5,18.5,25,0,6.9,5.7,9.4,1,1,0,108,33,3,12,108
2018,3,9,26.2,33.3,17.8,27,0,6.9,5.9,7.6,1,1,0,122,32,5,10,122
2018,3,10,26.2,33.3,17.8,27,0,6.9,5.9,7.6,1,1,0,128,28,12,8,128
2018,3,11,26.2,33.3,17.8,27,0,6.9,5.9,7.6,1,1,0,116,26,5,14,116
2018,3,12,26.2,33.3,17.8,27,0,6.9,5.9,7.6,1,1,0,103,16,1,16,103
2018,3,13,25.8,32.5,20.1,57,0,6.9,4.1,7.6,1,1,0,87,16,1,17,87
2018,3,14,26.5,31.6,22.4,50,0,6.9,4.8,11.1,1,1,0,79,18,3,17,79
2018,3,15,25.8,32.1,21.6,60,0,6.9,4.6,11.1,1,1,0,75,24,1,14,75
2018,3,16,25.8,32.1,21.6,60,0,6.9,4.6,11.1,1,1,0,72,38,6,16,72
2018,3,17,25.8,32.1,21.6,60,0,6.9,4.6,11.1,1,1,0,90,26,2,19,90
2018,3,18,25.8,32.1,21.6,60,0,6.9,4.6,11.1,1,1,0,80,29,2,15,80
2018,3,19,25.6,31,19.6,39,0,7.4,2.8,48.2,1,1,0,99,34,2,15,99
2018,3,20,26.7,33.8,19.5,37,0,6.9,2.4,5.4,1,1,0,109,28,2,17,109
2018,3,21,27.4,33.7,21.4,44,0,6.9,2.2,3.5,1,1,0,104,28,2,17,104
2018,3,23,27.4,33.7,21.4,44,0,6.9,2.2,3.5,1,1,0,104,33,2,15,104
2018,3,24,27.4,33.7,21.4,44,0,6.9,2.2,3.5,1,1,0,105,31,4,15,105
2018,3,25,27.3,33.4,21.7,43,0,7.7,3.9,7.6,1,1,0,108,31,4,15,108
2018,3,27,27.4,34.4,21.5,42,0,6.9,3.3,5.4,1,1,0,108,40,4,18,108
2018,3,28,27.4,34.4,21.5,42,0,6.9,3.3,5.4,1,1,0,108,28,2,17,108
2018,3,29,27.4,34.4,21.5,42,0,6.9,3.3,5.4,1,1,0,119,22,5,14,119
2018,3,30,27.4,34.4,21.5,42,0,6.9,3.3,5.4,1,1,0,122,18,2,16,122
2018,3,31,25.9,34.8,21.1,60,3.3,6.3,4.1,9.4,1,1,0,80,21,5,32,80
2018,4,1,27.6,33.2,21.2,54,0,6.9,2,7.6,1,1,0,95,29,1,17,95
2018,4,2,24.7,33.5,20.6,72,0,6.9,2.2,5.4,1,1,0,111,34,4,17,111
2018,4,3,26.1,33.1,19.8,55,13.72,7.4,0.7,3.5,1,1,0,91,44,38,11,91
2018,4,4,26.1,33.1,19.8,55,13.72,7.4,0.7,3.5,1,1,0,121,61,4,18,121
2018,4,5,26.1,33.1,19.8,55,13.72,7.4,0.7,3.5,1,1,0,117,34,14,13,117
2018,4,6,26.1,33.1,19.8,55,13.72,7.4,0.7,3.5,1,1,0,100,32,3,10,100
2018,4,7,26.7,33.5,21.6,51,0,8.5,3.1,5.4,1,1,0,102,32,3,10,102
2018,4,9,26.2,32.7,21,49,0,6.9,5.2,7.6,1,1,0,102,34,5,12,102
2018,4,10,26.2,32.7,21,49,0,6.9,5.2,7.6,1,1,0,88,28,2,12,88
2018,4,11,26.2,32.7,21,49,0,6.9,5.2,7.6,1,1,0,77,28,5,10,77
2018,4,12,26.2,32.7,21,49,0,6.9,5.2,7.6,1,1,0,76,30,4,12,76
2018,4,13,27.6,33.5,21.7,51,0,6.9,5.9,11.1,1,1,0,80,27,4,15,80
2018,4,14,28.3,34,23.1,50,0,6.9,5.2,7.6,1,1,0,80,15,4,11,80
2018,4,15,28.2,34.6,23.9,52,0,7.7,3.9,7.6,1,1,0,90,15,4,11,90
2018,4,16,28.2,34.6,23.9,52,0,7.7,3.9,7.6,1,1,0,90,38,4,16,90
2018,4,17,28.2,34.6,23.9,52,0,7.7,3.9,7.6,1,1,0,99,26,4,12,99
2018,4,18,28.2,34.6,23.9,52,0,7.7,3.9,7.6,1,1,0,93,7,14,10,93
2018,4,19,27.9,34.8,23.9,63,1.02,6.9,2,7.6,1,1,0,91,6,2,4,91
2018,4,20,25.5,34,22.8,63,17.02,6.9,1.1,5.4,1,1,0,73,6,2,4,73
2018,11,30,25.5,34,22.8,63,17.02,6.9,1.1,5.4,1,1,0,73,11,2,14,73
2018,12,1,21.8,29.5,18,62,0,6.3,4.3,9.4,1,1,0,102,9,2,14,102
2018,12,2,21.8,28.3,15.6,56,0,6.9,4.6,7.6,1,1,0,82,8,2,14,82
2018,12,3,21.7,28.8,18.2,67,0,6.9,3.3,7.6,1,1,0,85,8,2,14,85
2018,12,4,21.7,28.8,18.2,67,0,6.9,3.3,7.6,1,1,0,81,6,2,13,81
2018,12,5,21.7,28.8,18.2,67,0,6.9,3.3,7.6,1,1,0,55,9,3,14,55
2018,12,6,21.7,28.8,18.2,67,0,6.9,3.3,7.6,1,1,0,55,6,2,11,55
2018,12,7,22.3,29.3,18.3,70,0,6.8,3.1,5.4,1,1,0,415,7,1,10,415
2018,12,8,22.5,28.2,17.7,72,0,6.8,4.8,7.6,1,1,0,23,7,1,10,23
2018,12,9,23.1,29.4,17.6,62,0,5.8,5.2,11.1,1,1,1,23,13,2,12,23
2018,12,10,23.1,29.4,17.6,62,0,5.8,5.2,11.1,1,1,1,130,10,2,11,130
2018,12,11,23.1,29.4,17.6,62,0,5.8,5.2,11.1,1,1,1,284,10,2,11,284
2018,12,14,22.8,28.9,17.7,59,0,5.3,3.1,5.4,1,1,1,284,15,3,11,284
2018,12,15,21.8,28.9,17.7,59,0,6.3,7,9.4,1,1,1,284,11,3,11,284
2018,12,16,21.8,28.9,17.7,59,0,6.3,7,9.4,1,1,1,284,20,4,13,284
2018,12,17,21.8,28.9,17.7,59,0,6.3,7,9.4,1,1,1,110,21,3,13,110
2018,12,18,21.8,28.9,17.7,59,0,6.3,7,9.4,1,1,1,108,17,3,12,108
2018,12,19,21.6,28.5,16,67,0,6.3,3.1,11.1,1,1,1,76,25,3,12,76
2018,12,20,22.2,27.7,17.7,63,0,6.9,2.8,7.6,1,1,1,103,17,3,11,103
2018,12,21,22.7,28.4,18.1,65,0,6.3,3.9,5.4,1,1,1,80,21,3,12,80
2018,12,22,22.7,28.4,18.1,65,0,6.3,3.9,5.4,1,1,1,84,15,2,11,84
2018,12,23,22.7,28.4,18.1,65,0,6.3,3.9,5.4,1,1,1,71,18,3,12,71
2018,12,24,22.7,28.4,18.1,65,0,6.3,3.9,5.4,1,1,1,79,18,2,11,79
2018,12,25,23.4,29.1,18.4,62,0,6,5.7,9.4,1,1,1,80,19,3,11,80
2018,12,26,23.8,30.2,17.7,56,0,5.5,6.1,9.4,1,1,1,82,12,3,11,82
2018,12,27,24,31.4,19,63,0,6.3,5.4,7.6,1,1,1,81,18,3,12,81
2018,12,28,24,31.4,19,63,0,6.3,5.4,7.6,1,1,1,85,18,2,12,85
2018,12,29,24,31.4,19,63,0,6.3,5.4,7.6,1,1,1,84,9,2,11,84
2018,12,30,24,31.4,19,63,0,6.3,5.4,7.6,1,1,1,74,9,2,11,74
2018,12,31,20.9,25.8,16.6,51,0,6.6,3.9,11.1,1,1,1,74,19,2,12,74
2019,1,1,20.3,27.6,14,42,0,7.1,4.4,9.4,1,1,1,85,18,2,17,85
2019,1,2,19.9,28.1,12.4,45,0,6.9,4.8,7.6,1,1,1,78,19,2,17,78
2019,1,3,20.2,27.6,13.1,41,0,6.8,4.8,7.6,1,1,1,77,19,2,16,77
2019,1,4,20.2,27.6,13.1,41,0,6.8,4.8,7.6,1,1,1,79,20,2,12,79
2019,1,5,20.2,27.6,13.1,41,0,6.8,4.8,7.6,1,1,1,78,19,2,11,78
2019,1,6,20.2,27.6,13.1,41,0,6.8,4.8,7.6,1,1,1,82,23,3,12,82
2019,1,7,20.8,28.6,14.7,55,0,6,4.3,5.4,1,1,1,86,18,2,12,86
2019,1,8,21.3,29.3,15.2,44,0,6.3,4.6,7.6,1,1,1,76,21,3,12,76
2019,1,9,21.3,29.6,13.2,40,0,6.3,3.5,3.5,1,1,1,89,25,3,13,89
2019,1,10,21.3,29.6,13.2,40,0,6.3,3.5,3.5,1,1,1,90,30,3,13,90
2019,1,11,21.3,29.6,13.2,40,0,6.3,3.5,3.5,1,1,1,94,23,2,12,94
2019,1,12,21.3,29.6,13.2,40,0,6.3,3.5,3.5,1,1,1,93,21,3,12,93
2019,1,13,21.5,28.8,14.3,47,0,6,3.9,7.6,1,1,1,84,20,3,12,84
2019,1,14,20.7,30.3,14.5,53,0,6,3.9,5.4,1,1,1,86,23,2,12,86
2019,1,15,21.2,29.3,12.3,34,0,6.9,4.8,9.4,1,1,1,80,30,3,14,80
2019,1,16,21.2,29.3,12.3,34,0,6.9,4.8,9.4,1,1,1,97,21,2,12,97
2019,1,17,21.2,29.3,12.3,34,0,6.9,4.8,9.4,1,1,1,90,21,2,12,90
2019,1,18,21.2,29.3,12.3,34,0,6.9,4.8,9.4,1,1,1,88,12,2,11,88
2019,1,19,21.8,29,14.3,39,0,6.3,3.9,5.4,1,1,1,81,12,2,11,81
2019,1,20,21.3,30.3,13.7,39,0,6.3,5.2,11.1,1,1,1,81,30,4,14,81
2019,1,21,21.3,28.6,14.8,44,0,6.9,4.1,5.4,1,1,1,100,13,2,11,100
2019,1,22,21.3,28.6,14.8,44,0,6.9,4.1,5.4,1,1,1,85,30,3,14,85
2019,1,23,21.3,28.6,14.8,44,0,6.9,4.1,5.4,1,1,1,115,19,3,18,115
2019,1,24,21.3,28.6,14.8,44,0,6.9,4.1,5.4,1,1,1,91,20,3,13,91
2019,1,25,23.3,30.2,17.2,54,0,6.3,4.6,9.4,1,1,1,85,18,3,12,85
2019,1,26,23.3,30,18.8,63,0,6,4.6,9.4,1,1,1,86,16,3,11,86
2019,1,27,23.2,30.2,19,65,0,5.5,1.5,5.4,1,1,1,78,12,3,11,78
2019,1,28,23.2,30.2,19,65,0,5.5,1.5,5.4,1,1,1,77,12,2,11,77
2019,1,29,23.2,30.2,19,65,0,5.5,1.5,5.4,1,1,1,47,12,2,11,47
2019,1,30,23.2,30.2,19,65,0,5.5,1.5,5.4,1,1,1,47,20,3,12,47
2019,1,31,21.7,29.4,16.4,54,0,6.3,5.9,9.4,1,1,1,107,7,1,10,107
2019,2,1,21.4,28.2,15.7,55,0,6.3,4.8,7.6,1,1,1,95,26,3,13,95
2019,2,2,22.4,27.8,16.3,57,0,6.3,5.2,7.6,1,1,1,130,13,2,11,130
2019,2,3,22.9,29.6,16.6,59,0,6.9,4.8,9.4,1,1,1,99,13,2,11,99
2019,2,5,22.9,29.6,16.6,59,0,6.9,4.8,9.4,1,1,1,99,26,3,13,99
2019,2,6,22.9,29.6,16.6,59,0,6.9,4.8,9.4,1,1,1,138,14,2,11,138
2019,2,7,24.4,31.1,18.3,55,0,6.9,3.3,5.4,1,1,1,108,14,2,11,108
2019,2,8,26.4,31.8,20.4,51,0,6.3,3,5.4,1,1,1,108,20,2,12,108
2019,2,9,23.7,32.6,20.2,73,57.91,6.3,3,9.4,1,1,1,125,20,2,12,125
2019,2,12,23.7,32.6,20.2,73,57.91,6.3,3,9.4,1,1,1,125,20,2,22,125
2019,2,13,23.1,29,17.3,52,0,6.8,4.3,5.4,1,1,1,126,27,4,13,126
2019,2,14,24.6,30.4,17.2,51,0,7.7,5.7,11.1,1,1,1,114,20,2,12,114
2019,2,15,25.2,31.6,19,56,0,6.3,4.8,7.6,1,1,1,105,18,1,12,105
2019,2,16,25.2,31.6,19,56,0,6.3,4.8,7.6,1,1,1,108,13,2,11,108
2019,2,17,25.2,31.6,19,56,0,6.3,4.8,7.6,1,1,1,108,20,3,12,108
